"id";"nama";"id_kota";"created_at";"updated_at"
"3631";"SARIREJO";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3632";"BESUKI";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3633";"KEPUNG";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3634";"KLABANG";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3635";"TEMPEH";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3636";"BESUKI";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3637";"SEKARAN";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3638";"MOJOAGUNG";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3639";"MENGANTI";"215";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3640";"SIMAN";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3641";"SOCAH";"218";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3642";"KAMAL";"218";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3643";"BINANGUN";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3644";"SINGGAHAN";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3645";"SOKOBANAH";"217";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3646";"KANDAT";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3647";"KALITENGAH";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3648";"MUNCAR";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3649";"JAMBON";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3650";"BUNGATAN";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3651";"GUDO";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3652";"KESAMBEN";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3653";"MOJO";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3654";"TAROKAN";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3655";"SOOKO";"238";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3656";"SUKOREJO";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3657";"NGETOS";"242";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3658";"PRAJURIT KULON";"238";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3659";"MADURAN";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3660";"LARANGAN";"223";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3661";"KARANG PENANG";"217";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3662";"SEMEN";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3663";"KARE";"239";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3664";"NGADIROJO";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3665";"PLAOSAN";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3666";"MERAKURAK";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3667";"PUNUNG";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3668";"NGAMBON";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3669";"SUKODONO";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3670";"SAWOO";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3671";"PABEAN CANTIKAN";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3672";"PETERONGAN";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3673";"LUMBANG";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3674";"KARAS";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3675";"BOTOLINGGO";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3676";"BENDUNGAN";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3677";"GIRI";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3678";"MARON";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3679";"TLOGOSARI";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3680";"PARENGAN";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3681";"KARANGJATI";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3682";"LAREN";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3683";"KALITIDU";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3684";"PLOSOKLATEN";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3685";"BRONDONG";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3686";"TORJUN";"217";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3687";"BRINGIN";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3688";"KAUMAN";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3689";"MONTONG";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3690";"SLAHUNG";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3691";"JOGOROGO";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3692";"TULAKAN";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3693";"BUBULAN";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3694";"SUBOH";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3695";"GADINGREJO";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3696";"KENJERAN";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3697";"BULAK";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3698";"PILANGKENCENG";"239";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3699";"KARANGAN";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3700";"PRIGEN";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3701";"BUMIAJI";"245";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3702";"GONDANGLEGI";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3703";"PURWOHARJO";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3704";"TEMPURSARI";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3705";"KALIPURO";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3706";"GEMPOL";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3707";"GLENMORE";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3708";"KESAMBEN";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3709";"PARANG";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3710";"GANDUSARI";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3711";"TALANGO";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3712";"KENCONG";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3713";"DONGKO";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3714";"PASONGSONGAN";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3715";"CAMPUR DARAT";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3716";"SIDOREJO";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3717";"SUKOREJO";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3718";"PRINGKUKU";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3719";"PORONG";"234";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3720";"CANDIPURO";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3721";"KASREMAN";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3722";"JENGGAWAH";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3723";"PERAK";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3724";"PURWODADI";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3725";"SAMPUNG";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3726";"WONOSALAM";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3727";"MOJOWARNO";"224";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3728";"PALANG";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3729";"SUMBER";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3730";"NGIMBANG";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3731";"TAPEN";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3732";"LECES";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3733";"WONOREJO";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3734";"JETIS";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3735";"KAPONGAN";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3736";"GRATI";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3737";"SUMBER JAMBE";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3738";"JATIBANTENG";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3739";"CURAHDAMI";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3740";"KANIGARAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3741";"RAMBIPUJI";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3742";"KOTA ANYAR";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3743";"GRUJUGAN";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3744";"GUCIALIT";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3745";"KENDAL";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3746";"KEBOMAS";"215";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3747";"WAGIR";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3748";"NGULING";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3749";"DANDER";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3750";"WONOKROMO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3751";"TANGGUL";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3752";"YOSOWILANGUN";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3753";"TEGALSARI";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3754";"KREJENGAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3755";"PAPAR";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3756";"ROWOKANGKUNG";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3757";"SITUBONDO";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3758";"TRENGGALEK";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3759";"PUCANGLABAN";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3760";"LOWOKWARU";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3761";"TAMBAK";"215";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3762";"DLANGGU";"238";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3763";"DOKO";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3764";"NGASEM";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3765";"PURWOSARI";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3766";"SENDANG";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3767";"KUNIR";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3768";"KEMBANGBAHU";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3769";"TEGALSARI";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3770";"DRINGU";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3771";"NGUNTORONADI";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3772";"DUKUH PAKIS";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3773";"GAYUNGAN";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3774";"SUKORAMBI";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3775";"TAMBAKSARI";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3776";"MULYOREJO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3777";"LEMBEYAN";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3778";"WATULIMO";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3779";"KREMBANGAN";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3780";"KLAKAH";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3781";"WATES";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3782";"TAKERAN";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3783";"SUKOSEWU";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3784";"GENTENG";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3785";"MANDING";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3786";"DAU";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3787";"UMBULSARI";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3788";"GEDANGAN";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3789";"KEREK";"243";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3790";"MAESAN";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3791";"GAMBIRAN";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3792";"PAGERWOJO";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3793";"GAMPENGREJO";"216";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3794";"SURUH";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3795";"PAGAK";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3796";"WONODADI";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3797";"GANDUSARI";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3798";"SILO";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3799";"GAYAM";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3800";"MOJOANYAR";"238";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3801";"SUKOLILO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3802";"KUTOREJO";"238";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3803";"TEGALOMBO";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3804";"TUREN";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3805";"PAJARAKAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3806";"SUMBER BARU";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3807";"TULANGAN";"234";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3808";"SEMPU";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3809";"SINE";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3810";"REMBANG";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3811";"MARGOMULYO";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3812";"PAKISAJI";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3813";"GENTENG";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3814";"TAMAN KROCOK";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3815";"GERIH";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3816";"PANTI";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3817";"GONDANG";"228";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3818";"NAWANGAN";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3819";"NGEBEL";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3820";"SUMBERSUKO";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3821";"JAMBE SARI DARUS SHOLAH";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3822";"MAOSPATI";"230";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3823";"GUNUNGANYAR";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3824";"WONOTIRTO";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3825";"SUDIMORO";"236";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3826";"TAJINAN";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3827";"JAMBANGAN";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3828";"PASRUJAMBE / PASUJAMBE";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3829";"SELOPURO";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3830";"KROMENGAN";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3831";"SEMPOL";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3832";"PUSPO";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3833";"MAYANGAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3834";"SUMBERPUCUNG";"232";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3835";"MANTINGAN";"241";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3836";"MODO";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3837";"KURIPAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3838";"JELBUK";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3839";"KALIWATES";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3840";"JENANGAN";"240";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3841";"TANGGUNG GUNUNG";"237";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3842";"SUKAPURA";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3843";"PULE";"244";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3844";"JOMBANG";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3845";"WONOASIH";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3846";"KEDOPOK (KEDOPAK)";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3847";"WONOMERTO";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3848";"KADEMANGAN";"225";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3849";"RUNGKUT";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3850";"KALIANGET";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3851";"TAMANAN";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3852";"TEGALDLIMO";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3853";"BANYUWANGI";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3854";"BENOWO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3855";"PESANGGARAN";"226";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3856";"KARTOHARJO";"239";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3857";"SIMOKERTO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3858";"MASALEMBU";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3859";"LEDOKOMBO";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3860";"TEGALAMPEL";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3861";"TEKUNG";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3862";"MUMBULSARI";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3863";"KARANGPILANG";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3864";"PURWOREJO";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3865";"MANTUP";"235";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3866";"WRINGIN ANOM";"215";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3867";"TENGGILIS MEJOYO";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3868";"SUKOSARI";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3869";"POHJENTREK";"227";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3870";"MANGUHARJO";"239";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3871";"WILANGAN";"242";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3872";"MANGARAN";"220";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3873";"MAYANG";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3874";"WATES";"233";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3875";"BATU";"245";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3876";"NONGGUNONG";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3877";"PRONOJIWO";"231";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3878";"SAPEKEN";"219";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3879";"SEMBORO";"222";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3880";"SUKOMANUNGGAL";"221";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3881";"SUMBER WRINGIN";"229";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3882";"JATIUWUNG";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3883";"TIRTAYASA";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3884";"MENES";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3885";"JAMBE";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3886";"CIKULUR";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3887";"ANGSANA";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3888";"MANCAK";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3889";"ANYAR";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3890";"PULO AMPEL";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3891";"CIBADAK";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3892";"KALANGANYAR";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3893";"KORONCONG";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3894";"JIPUT";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3895";"TELUKNAGA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3896";"KOPO";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3897";"PANDEGLANG";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3898";"BANDUNG";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3899";"LEGOK";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3900";"SETU";"250";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3901";"TANGERANG";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3902";"PATIA";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3903";"CIKEUDAL (CIKEDAL)";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3904";"SINDANG JAYA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3905";"CIRINTEN";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3906";"CILEGON";"251";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3907";"CIKANDE";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3908";"KRONJO";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3909";"BALARAJA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3910";"PAGELARAN";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3911";"PAMULANG";"250";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3912";"BANJAR";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3913";"SAJIRA";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3914";"LEBAKGEDONG";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3915";"CIWANDAN";"251";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3916";"CIPOCOK JAYA";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3917";"CARITA";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3918";"PULOSARI";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3919";"CILELES";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3920";"KADUHEJO";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3921";"WARUNGGUNUNG";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3922";"CIKEUSAL";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3923";"TIGARAKSA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3924";"CINANGKA";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3925";"KASEMEN";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3926";"MAUK";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3927";"CIGEULIS";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3928";"LABUAN";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3929";"BOJONG";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3930";"KIBIN";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3931";"BAROS";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3932";"PADARINCANG";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3933";"CIHARA";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3934";"BATUCEPER";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3935";"CIMANUK";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3936";"CIMANGGU";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3937";"CIPEUCANG";"248";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3938";"BAYAH";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3939";"CIRUAS";"247";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3940";"WANASALAM";"249";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3941";"BENDA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3942";"KOSAMBI";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3943";"KELAPA DUA";"246";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
